AT_PERCENT	FORWARD_PERCENT	CORRECT
0.6607372319786339	0.7898664463720226	0.2348445131204989
0.6435738174868609	0.16585076398160511	0.21593235425011126
0.6643453636547519	0.12942223313184623	0.16001350065969133
0.6842549713974394	0.1816789923734689	0.2589022060100747
0.3610878579632838	0.5048839919482996	0.4470812586079034
0.676041144004014	0.7913890584768932	0.22201859229747675
0.679279089376054	0.8439929087685804	0.2178507071479277
0.6914452902490809	0.8511912903137566	0.21465109281396175
0.6187313803376365	0.8267455858747994	0.1276083467094703
0.6196393534523031	0.8330217867732371	0.13884233595462164
0.6195858633037521	0.8292240754169689	0.1393961368580658
0.6186974454071682	0.17795338601580474	0.1523882742253568
0.6158106269185734	0.17021347232827597	0.15006141894359418
0.6246969602784858	0.17080420722545242	0.13519958189063827
0.6191646191646192	0.1566237425865854	0.13791408630689078
0.6268330400469259	0.6805948207621848	0.20711297071129708
0.6755259942989005	0.13733169434836054	0.16781694779346487
0.6733270863190387	0.8694599683213293	0.22207943576103523
0.6515732491259727	0.18931467838791555	0.20780590717299577
0.6565930484211624	0.8516442048517521	0.16611859838274934
0.6575153124830614	0.7902183763557167	0.20311632122080275
0.6779137153895686	0.7704380729055639	0.1757088695466439
0.6639575428161214	0.7995415936362411	0.17896898303252998
0.59922075856768	0.8924384271928562	0.19948149215036728
0.5985473577398596	0.11068614482084316	0.21452809570368667
0.45528840789914093	0.8778819203761189	0.20984900997558845
0.6033770525663534	0.8747511701727013	0.20794103405606068
0.4512843984209623	0.8670138995901008	0.2080931981385028
0.4501444879974822	0.8765409327062006	0.22609070741927534
0.45127972305771524	0.11474586288416076	0.21210417283219887
0.6360573851425916	0.119402017057431	0.12900087557155365
0.47441359133603656	1.0	0.458670322138451
0.7155437646235192	0.8543780687397708	0.1064530648989279
0.6746845487218583	0.605538095642572	0.20702454769387582
0.5523197576409079	0.903803931580291	0.17334694919581312
0.40996549772723123	0.9883671217077463	0.4888356225694479
0.5725753535579164	0.5410342205323194	0.3520259171381639
0.5009423590387938	0.987049994357296	0.34914230899447013
0.5395249046083482	0.6595182701519091	0.40232653619816616
0.6548924504428512	0.6457939963777889	0.21459674001001888
0.3726854329444504	0.9203856590266151	0.4113792506206339
0.31569173630454966	0.9784589023132202	0.2845898198355781
0.33438809293604055	0.6336192701554095	0.44618689917982657
0.4084317032040472	0.23981436373426324	0.3085005266267629
0.3983222776903964	0.9780353437790656	0.4895661920774606
0.36977696859353665	0.9918315829582529	0.46150365554523587
0.36959766910667075	0.28304864986752354	0.47567506623823214
0.3763869841665628	0.3048326448959935	0.4779366757553837
0.48710141946101626	0.7771715341911271	0.33025971830253215
0.5009945561139029	0.9870488981687876	0.3503569312378319
0.4574865257470234	0.5331617699621131	0.41302076624733447
0.45587523676533614	0.5251116807030392	0.4175759794946906
0.46179682858840193	0.9859533203403527	0.23330322764652756
0.6540168397821863	0.5270266780300096	0.10921589910580452
0.5616986664954301	0.7888700668436956	0.27330372676494824
0.5602279761777702	0.7922432587492828	0.2655192197360872
0.5618863049095607	0.787591257686373	0.2762257893645932
0.5605736020635684	0.7947321678975414	0.2775310834813499
0.508829568788501	0.7463337156975205	0.1350969768632088
0.6264077974339544	0.9081201887260988	0.18047729532648327
0.5008244130963909	0.987049994357296	0.3473648572395892
0.40409181883323864	0.7167110950076347	0.35257123631563964
0.4767334156669019	0.555951829550718	0.3710514126910607
0.3857741533582512	0.5263190642110502	0.429629168740667
0.5295892441244971	0.5622531028492982	0.32069260187999943
0.5011915125938824	0.8162717053037669	0.2906001928926478
0.3614255601530174	0.5014569925158802	0.44401284985407435
0.36113220035429927	0.5021812893843917	0.44240876374612154
0.32818794792417627	0.9436375364220735	0.34275673391312084
0.6521499125001469	0.28616489482713037	0.37327222956971057
0.32572291630007627	0.6761806078874655	0.4368720170811354
0.5160127200340536	0.9827475525597817	0.37995506339271384
0.3618629509448368	0.5849279856379289	0.4084993359893758
0.31248853065315285	0.6691564345722057	0.3203985632486211
0.3922913540793858	0.48101238832384485	0.44054244226955797
0.3694605074262407	0.8439849350724891	0.4614870072270936
0.36936441177626667	0.8252609839590347	0.45926104054092287
0.6235072244425001	0.7021072438845066	0.3626490709933082
0.3825131457945247	0.970635930444328	0.5155801711448744
0.65376486778728	0.4787005740651322	0.09946885562530179
0.6139740068767164	0.8433055131068532	0.16922534383448926
0.6103005477056197	0.8981216413038019	0.19378735372407213
0.516164714163608	0.986240377652013	0.3824263068959043
0.5653001739457477	0.9881555423122765	0.37257776011129884
0.7043184695456464	0.4591412824816389	0.1517778465788659
0.6454661420435149	0.29981528950542824	0.30669532860662746
0.6113988514465273	0.9050261096605744	0.1590591197314435
0.5763021106794077	0.43863824208396274	0.35424301624196103
0.38242492704509085	0.9706381280247468	0.5198074140597715
0.38214760638297873	0.6916700466436828	0.4929777777777778
0.700113108703417	0.890476349434189	0.08839336382147744
0.3630993811019771	0.5184455369113883	0.5182220777637834
0.5160248384996745	0.9827600032074413	0.3822468126052442
0.3607609756097561	0.5009567953733628	0.4598692476415597
0.36036836110199433	0.5017910756807122	0.46193567118060597
0.33970170454545456	0.934491440080564	0.3188190207251273
0.42453581093792964	0.9861849586624458	0.30469926545163967
0.38710514928602335	0.9908090591186217	0.3335469342170307
0.34268722553711034	0.9218349146882763	0.25312538176487354
0.5884742135955672	0.15369683751363142	0.20542348237004726
0.5884598366123142	0.15328451276102087	0.20576415285958854
0.6481911871728055	0.5514895793376806	0.10944891957550186
0.5058312496577905	0.0	0.3278766164236883
0.631383118426154	0.33748910257670806	0.3032250449198001
0.6075975037563489	0.3257380840349595	0.28885571740567834
0.5639116673859876	0.33578399127049846	0.2234369555959893
0.5918680975203168	0.09832337954084708	0.1735156056987565
0.5938516260162602	0.12306745840689028	0.18754354933805006
0.5887901914174903	0.1064637780532187	0.18980050204782667
0.5497340949379554	1.0	0.6450882752376641
0.6969048657930665	0.7718420568766855	0.14390787689337348
0.37885409949607124	0.6565404670142825	0.2946728240845888
0.5182984509873477	0.7904135338345865	0.20529448621553884
0.49773384130320547	0.709412096234457	0.1594631723554898
0.4503339469640494	0.49346757954087794	0.32784534836890855
0.3728344235230194	0.5842822703387288	0.20291530926516863
0.711007890760535	0.35051235684147075	0.21030741410488246
0.6017798194787507	0.28576895043731776	0.38650310475982164
0.4950901624709873	1.0	0.40895333480079243
0.5031903356787976	0.9811809992247855	0.381417896456598
0.5389638659120592	0.9376278118609407	0.13531015678254943
0.5452497096399536	0.26743959943609935	0.25513552935456424
0.3724136767138084	0.48128823317740194	0.4598119393306193
0.5207768099385978	0.6445213510344566	0.20038579371383183
0.3249832512889225	0.6584957868901152	0.43500554973658295
0.33478197884977545	0.6467476216258025	0.4520999303890479
0.42950002226080763	0.959737739805339	0.4321938392186326
0.32477997318878593	0.6564531973616504	0.43793173348302694
0.3348346378649409	0.6337048220900912	0.44384086168788717
0.3634344643788262	0.6079495081690379	0.41280311198494746
0.33520040736160617	0.6499922684397711	0.43922993660120613
0.5632124977381024	0.47917788108637144	0.240936111836948
0.36661922241366396	0.5527619968572465	0.4867283390773324
0.3642972226484579	0.6079359758652476	0.4236224768139662
0.3344207605101559	0.6796170018425487	0.4430778437455708
0.3657292372562307	0.48576653459311187	0.5135832571370517
0.31934726673588226	1.0	0.2754038990663876
0.36772841417593416	0.5055633817194423	0.5144852085502541
0.356111392785383	0.5447287573773143	0.46133478858436416
0.5690669942166948	0.9825106243870546	0.13182884898761119
0.5227156660470247	0.7183487459250881	0.37827378972346043
0.34737585314191577	0.5616157898369027	0.4558671298106784
0.5711668021437527	0.47894868144930514	0.37413967685602334
0.5999174532534185	0.8932932973277982	0.2572447704647132
0.5999673161077116	0.8909057868594273	0.2578864353312303
0.6344639906696472	0.878400584261457	0.11043584861368319
0.640742465571153	0.8413762939203966	0.14406642365330094
0.6413189919826844	0.8422108528380937	0.14403467919328977
0.6917011438306158	0.9032215334075134	0.10341898492248885
0.3274023694602896	0.9574404556834103	0.3461723971611659
0.6454863253135924	0.8669028711056811	0.10682318415260456
0.6356560081588578	0.7623536951462205	0.15453502883934295
0.65693931648206	0.9906150700790699	0.16463189049204588
0.631448768531803	0.5178474918723861	0.2238395062755242
0.6311185289631953	0.5341803116985598	0.23015716394464925
0.5729717306366352	0.7570685532575739	0.21502565114443567
0.6017727639000806	0.7076926335408988	0.2994027195323421
0.5803391349816986	0.7688730996290685	0.21913693119481742
0.4151300236406619	0.8826017979904812	0.2903225806451613
0.6006098298768241	0.8864731822377192	0.19326222951492156
0.4919334381817259	0.5499326483716753	0.1889274088972398
0.5630282453225457	0.7666171270435095	0.21857223389535183
0.4400070092713544	0.4095769570718012	0.2857662778807993
0.3971269477329091	0.547313275366537	0.40022556117437336
0.5572039708221357	0.9856906203587341	0.17127419308728095
0.4182935153583618	0.8401272043943336	0.2407005355333623
0.2999650667225599	0.6351585526608113	0.37651419675290976
0.2999510934115839	0.6351585526608113	0.37618800504114464
0.3011448059207268	0.6238449672771929	0.3671741541043546
0.30123279574432155	0.6317192358951577	0.3755818435174479
0.6402327078515057	0.9132127261384904	0.12474406991260924
0.33854533502371226	0.9010036609966877	0.34106497069460034
0.5020811897858012	0.614303132853908	0.18722472441336752
0.5008433706316965	0.601088056680162	0.18848061544690758
0.36336494225894284	0.573515925903283	0.4086780823315713
0.5414003889969436	0.5264151729308693	0.2572928092414923
0.5610560474057352	0.5082877057911162	0.3056438643078879
0.715392725355825	0.1590909090909091	0.16876687668766877
0.7148962813742037	0.15830675558132792	0.16746883154537548
0.7105344890871615	0.12137147665124107	0.16151668473677872
0.3526538377488977	0.9717323397162028	0.4569674715849369
0.36647609705255735	0.9316335153406137	0.37561420064430057
0.32553120232203325	0.8910521713786068	0.22241892496546894
0.334979351292565	0.6285902938263453	0.4517128079359839
0.5869380625439724	0.23182886633136793	0.16810022192748617
0.7126469319529818	0.5191891868358957	0.24156055993011033
0.4510329316376965	0.5284188372998141	0.4348484848484849
0.6648424300301182	1.0	0.3070141445456307
0.6647169846579336	1.0	0.30028890941608855
0.6650545474682961	0.9975031452627504	0.3083712377818639
0.3109023507868213	0.6942681149198289	0.30965031896051787
0.6666666666666666	0.9982396032482159	0.29879422287001456
0.5393721670363584	0.9612519006588951	0.25338403041825097
0.507397238364344	0.3941729868622819	0.3110828448180511
0.503508297606633	0.336449422946368	0.40305512538375854
0.558429312318987	0.997696294874256	0.4107314263774237
0.5123453318335208	0.21293155663234403	0.23588734100545125
0.5830174691808258	0.3085077823076587	0.29970211516964446
0.6273037200441192	0.916757207607634	0.3128546186854553
0.5883387255591503	0.9878198818897638	0.46524354170774995
0.3584804708400214	0.977158711919509	0.29536728230711023
0.6088114835579943	0.9783826966890552	0.353906152908384
0.390892696122633	0.9610612802222379	0.43115720009427294
0.3489664051882406	0.9595368431674277	0.2855124744582629
0.33569258941677443	0.6242940482839943	0.4392533515392254
0.3527618410558543	0.9623361411728399	0.44366202122361953
0.6415231094744086	0.15578795819987706	0.14239005519496284
0.6415863059471818	0.15312193102776583	0.14288266051768375
0.6023750715818579	0.9760634401250244	0.3710080160198294
0.6888195142600138	0.5671574688097112	0.4360631780113541
0.3380118890356671	0.9749278899489683	0.3483470157532727
0.3610884035968703	0.5012060828526481	0.4539629855261223
0.3619488632961418	0.5078639514731369	0.43795493934142116
0.31475181017185727	0.9788958901532964	0.32102160360122806
0.6495308543911036	0.8696787673021676	0.13491731212057778
0.4239610446582634	0.9875445391169636	0.31040526079066955
0.334007627259161	0.977402048447407	0.3084831511428313
0.33524288303033845	0.6355828987227132	0.4385559476593486
0.4316935662171125	0.7808321577989173	0.29992404239157955
0.5728895430016226	0.6399949860025905	0.25575565119291355
0.3506168110946203	0.962556364897676	0.3124956588178093
0.3889381091001139	0.9288408877654584	0.31944311273898784
0.6196859369257698	0.8131995007975227	0.16638525350542915
0.6194129879240367	0.8140745897030869	0.1639982865251265
0.6130360531309298	0.8149195781103024	0.17522698919925014
0.6198627351614457	0.8140450417823561	0.16150234741784036
0.6119685039370079	0.8136962540444979	0.17416191333933753
0.6221562991352201	0.8261846527073515	0.1480287807951192
0.5750608122671429	0.46275657026567246	0.21582905384994513
0.6064034749711003	0.9768946002297775	0.35004255319148936
0.5546565368787592	0.3241926718151381	0.2870619493964748
0.6063381967433252	0.9768961024729389	0.3494529713669932
0.606313048757706	0.9769260234327024	0.3505551434373898
0.6062367463298652	0.9769017273490852	0.34909214859181076
0.6062432823963737	0.9769070684451368	0.3498469533679387
0.6062920849612512	0.9768994777273226	0.34576168010957237
0.6059800895737126	0.9770681007915886	0.3474637724948937
0.6062432823963737	0.9769070684451368	0.3497069902451789
0.5431235431235432	1.0	0.5302828934877539
0.6063102060368144	0.9768730118103038	0.34726090427638995
0.606191382753828	0.9768660531697342	0.34801212445829477
0.6062378850510287	0.975116621804319	0.34680479174660017
0.6060926157403332	0.9703208065994501	0.3470603692183595
0.606357824678168	0.9769204103849031	0.3492434194521481
0.6064376379368731	0.9769174624414574	0.34783640101701924
0.6063632913978808	0.9768269968226142	0.35055820012417976
0.6063144743678812	0.9769354191736863	0.3496018963107032
0.6063120012151946	0.9769236382210222	0.3484304878197098
0.33530411539970073	0.653811020452399	0.44488999674867236
0.5568139621240252	1.0	0.6376892877173304
0.606327207341849	0.9769103000139937	0.34900304835382806
0.6062484300060171	0.9769041170921705	0.34988375348435236
0.606327207341849	0.9768675139434946	0.350405676422001
0.6086525989066988	0.967822138944941	0.37402480405993815
0.6077424349958062	0.964038096260848	0.3619089170050676
0.6085404104119165	0.9679259885887075	0.372052558948821
0.608798628724969	0.967260671363448	0.374486461811979
0.6086873436486612	0.9678250373813255	0.37458563535911604
0.6086946450391184	0.9678060914864597	0.3741550146313911
0.6087220883906236	0.967800674274794	0.37454475521953917
0.5566282955811362	1.0	0.5740409461339694
0.6087452515519318	0.9677855738532855	0.3734276918636812
0.60866997127768	0.9678321846257294	0.3736438576583392
0.6087105068099694	0.9678250373813255	0.3743874609656498
0.6087452515519318	0.9677863485784027	0.3747474747474748
0.6087162976002964	0.9678433820263831	0.3744260720823455
0.6086873436486612	0.9678360466791529	0.3745114871801029
0.6088899983165081	0.96773105599788	0.37442482353224604
0.6088769855501694	0.9678356605155419	0.3720246135374456
0.6086772719639103	0.9649313521759498	0.3759429655967711
0.5479159829340334	1.0	0.593004190198579
0.6085740427601862	0.9678236848426616	0.374220786240196
0.5971884142120191	0.9784627110423355	0.3690994560007392
0.5972419183741835	0.9784820732094878	0.36985303891030347
0.5974605180037903	0.975624738603095	0.3769800815558344
0.5972528546302242	0.9785012036785803	0.370782883834797
0.5970790138465227	0.9784909623952538	0.3697893217893218
0.5523579650946899	1.0	0.6568979817528339
0.597221912056991	0.9784925122293516	0.3711291971604004
0.597322181339021	0.9784856783019631	0.3703977627291007
0.5972910048183488	0.9784828191898123	0.3706203588661909
0.5973367400448526	0.9784369381608384	0.37197536931571795
0.5972483464962465	0.9784220939246335	0.36901669222090433
0.33583090379008745	0.6422145436433819	0.442535176192255
0.5971964911497512	0.9784853750194826	0.3702974527147179
0.5972668630864694	0.9784600434963676	0.3691478222638737
0.5971764968472741	0.9784994000369208	0.3690520837540461
0.3355585811117455	0.6386446829146201	0.43617620373556926
0.5973493127330252	0.9783355701592003	0.3693690045013249
0.5972498047528729	0.9784417986359958	0.3674347087182214
0.5971830828724966	0.9784808297939961	0.36963168023857274
0.5971436706846592	0.9784973554749752	0.369084262622646
0.5972307451995492	0.9785153432987371	0.3707178590593571
0.5973590360369914	0.9785012036785803	0.37100443438496006
0.33384166778388524	0.9772491679851601	0.3147238594193408
0.5973070098099394	0.9784990935439545	0.36988959209128286
0.5972140025682542	0.9784962379965239	0.37075880868364974
0.5971916699235107	0.978498845265589	0.36955894071858364
0.6106177871163248	0.9741549932838072	0.36056909454754793
0.5838136607303314	0.984479402807355	0.3162464793570104
0.5836539056765624	0.985339217937898	0.3184142927636889
0.5482175127320519	0.8951351351351351	0.45308506754289884
0.5840512932164454	0.9916604084962776	0.3230189413957111
0.5842458038665361	0.9909055019546671	0.3151732239490053
0.5836390982781033	0.9878001369939093	0.3228844622989059
0.5839297711291261	0.9887323022899622	0.3140669954788327
0.5843201230957468	0.9856798326327412	0.31730527090637894
0.584565008141198	0.9894650437392997	0.3233612420553953
0.5845297973541872	0.9898589814870125	0.31744098956490574
0.5840683180112737	0.9916585910947694	0.31937070816196894
0.5837916373262976	0.9912041758047317	0.3232151088884853
0.5482016751519133	0.8952106589845157	0.47427007299270074
0.5843231580701683	0.9900502191208832	0.31324881975661595
0.584961892844955	0.989346313796024	0.31724098552545177
0.5849214867460969	0.9898602666566195	0.3148309494991358
0.5847331844474345	0.9910549371911536	0.3131642313531704
0.5849654829165783	0.9873977693377812	0.3122638285172402
0.583875688973313	0.991648910737579	0.3229675844044917
0.5844257744210483	0.9880732669565259	0.31316302904504645
0.5906040268456376	1.0	0.5901148277583624
0.5843514426826099	0.9912910877668587	0.31981410659824755
0.5840260711136179	0.991661492060676	0.31684929524200817
0.5842859653312545	0.9902219674472804	0.32342686915009583
0.5841835806780155	0.9905813237314635	0.3187283839484531
0.5841712106407791	0.9910503406599083	0.3181053916964118
0.5842583067932207	0.9899980342416385	0.3247573224498966
0.5840527033166742	0.984598500771935	0.32065065753985234
0.5846491983739307	0.9901176447701817	0.3210549608742383
0.3685573782799655	0.5266783817245098	0.39824017598240175
0.5911360799001248	1.0	0.5245820228439
0.5839817583334073	0.9902038324383576	0.3212476931829219
0.5841752053328055	0.9906824583686803	0.31523568037270167
0.5840335945947158	0.9911951041217597	0.31367265843189446
0.5838762933926617	0.9889065998359946	0.32331180378318114
0.5845581843227989	0.9908798906702491	0.3225367105318204
0.5846492258216047	0.9907153039357294	0.3177754491300613
0.5842535151621637	0.9908420691567091	0.3224634786980608
0.5841746659805888	0.9858090947852363	0.3191609662050683
0.6074163021414072	0.9619591003985576	0.34920700822054307
0.36092242037468436	0.6129182451165055	0.41643173580346354
0.6143419326628772	0.9746259227059922	0.36383910491443877
0.613428275477964	0.974430972824117	0.3672017442772665
0.6472487683267051	0.29830614218423435	0.31543929946761035
0.5592205807437596	0.8087210354815351	0.2623649092598047
0.37879736924522395	0.9047776491982146	0.41422594142259417
0.5393199857836749	0.4937205457820326	0.41945273754595475
0.6409172748388515	0.23323120142624507	0.13030693596560958
0.50834157687886	0.5944057874972388	0.3131897730568946
0.5007290307727726	1.0	0.3900580451706968
0.5945082086299579	0.9701469687691365	0.5618493570116351
0.6575433582972015	0.8830592191687248	0.14138837759663422
0.5410875933308372	0.997791026341417	0.4090401653167383
0.4557681315355906	0.46557772418329313	0.33280814890810495
0.3315621413959986	0.018811855603503968	0.24467727331522443
0.3646710136336692	0.6218284419554112	0.4220847337886151
0.6034221152158102	0.16235517956035742	0.20059800890217797
0.6117744353129684	0.9149671052631579	0.21962719298245614
0.665962441314554	0.8955160533280072	0.1282768262845159
0.5065312046444121	0.7391214470284238	0.13577950043066322
0.38100392617326534	0.7659391648049493	0.31593821007809664
0.3615403669899583	0.610526535119705	0.40912216364886544
0.7070388297758918	0.46800129755781084	0.16457896383503864
0.5460975335060254	0.7497103402615214	0.20053513923091495
0.5393201664702062	0.961402534457515	0.25196313596768083
0.5850189537528431	0.9843644218059899	0.20300461007769433
0.5833714442513491	0.9778413152251608	0.24462094332866768
0.4262947222771299	0.9552414605418139	0.4872398900667452
0.4143472303777647	0.705932238447855	0.30683417501448795
0.4601640900461079	0.4577518203883495	0.30878337378640774
0.5629287911048024	0.8909783989834815	0.2676470588235294
0.4608979369880706	0.5402616059277181	0.3103735067291698
0.45729634162926697	0.5193035579106737	0.29670704012112037
0.4584130672498633	0.3783691052571385	0.2796192223878885
0.46084828711256115	0.555614107727632	0.31606880716678587
0.460944673037032	0.5378420082044334	0.31131684919649244
0.45733056472750794	0.47028491851405774	0.3067484662576687
0.4572245286871299	0.4704642937768079	0.3063059673414102
0.45960368444308486	0.47971082089552236	0.3068252487562189
0.45620697840018987	0.4911249336266404	0.29177728893271637
0.45620697840018987	0.4979607109448082	0.29234798877455564
0.5462026401508657	1.0	0.6889952153110048
0.45617306975009325	0.4911249336266404	0.2912083744216036
0.45620697840018987	0.4911249336266404	0.2916635060304938
0.4616690432538874	0.5258881692407925	0.338060016096271
0.4608181538566693	0.5798573100298214	0.33243744558428284
0.46005176296595074	0.4488669805768099	0.2950354086751254
0.4580165625848493	0.5073726541554959	0.33284899966469206
0.46043679412164923	0.4886675436947942	0.3340349558353693
0.4583831823619894	0.37849897033025703	0.2799449288664525
0.5463740785187725	1.0	0.6818181818181818
0.45671137468537737	0.5164064868141861	0.3279884489702865
0.45750390651538825	0.5221388024171397	0.34247732363850025
0.4600657381993155	0.5281212753277712	0.31603843861740166
0.4600996238690658	0.5281212753277712	0.31637365911799764
0.45847437344001096	0.5440033054126131	0.3276069468461018
0.4584472389283762	0.3792800366860287	0.280294320533456
0.46071768383852113	0.44141147685132087	0.2942144333052728
0.4584130672498633	0.3783691052571385	0.2796192223878885
0.6106730988467677	0.7769422892974811	0.32747115435742014
0.459571898275515	0.3982260974143115	0.25759170174383644
0.4559219725130444	0.5197629204575485	0.3275699346898713
0.45750968004890974	0.49512560929883764	0.3386951631046119
0.3331589958158996	0.7754469292169668	0.273257734228779
0.6458944456368796	0.09972160216698854	0.13649018083318704
0.6709824121768991	0.15064405050376228	0.12332302660158945
0.624007671037374	0.13580535735173704	0.2292213268365817
0.3465975446492153	0.6203231933431819	0.33430311435376403
0.4717363798749628	0.9668094003176326	0.4181492873369117
0.40630290402396146	1.0	0.3094928478543563
0.6312343575436429	0.3342666972687629	0.3005386326210611
0.5029033155045226	0.774333474396953	0.15248940677966102
0.32033255899254187	0.9782515514638738	0.3484091163415271
0.551986632008912	1.0	0.6301177790241167
0.6115146107013363	0.23813644344118384	0.335515425131678
0.5105265840852322	0.18890526086007423	0.18083538083538084
0.6111342668213718	0.7567057972698978	0.33550295093823046
0.6109305894033757	0.24655633854690992	0.3315982026665357
0.6237250567464574	0.7041268962392958	0.36587791063561986
0.5644147768041573	0.33914715107364946	0.22038687580274782
0.6237155134832161	0.2953935914929657	0.3609641664033985
0.3837936879892307	0.7489076527529961	0.45062309453896626
0.6454828250963898	0.17896574618240835	0.1538348046327489
0.35181100688262334	0.7991173161796521	0.3093143335160239
0.6576154376292213	0.6498167888074617	0.18904063957361758
0.6481231357983004	0.8943576722076235	0.1933966450696725
0.6467705693933165	0.9096538703587161	0.22962869729389554
0.6432109123386289	0.8888952952029521	0.2171644372693727
0.6412382162198301	0.6143272327389836	0.15651418187564195
0.6696093286777786	0.6913421306726746	0.15207595751528805
0.3684018835037332	0.7405480402358654	0.2730595800314843
0.5793707243265612	0.40892842181696315	0.3503784176278381
0.7017653390742734	0.9945803192100127	0.20837262794709605
0.35232543846596753	0.9763309017538414	0.4499869417602507
0.6698363353753315	0.12505935570939444	0.112832190581052
0.58654399079931	0.5520025162507863	0.33011339773204534
0.5255536626916525	0.7316787764987618	0.1595443148370217
0.3933932752277333	0.7228829133309393	0.45026233392570025
0.6961531143636325	0.7636452877071622	0.15450982798156343
0.6978346246990561	0.7863876969336299	0.14691226475703967
0.41459184643162594	0.292641975308642	0.247152141145074
0.38505854276978146	0.9854170371687712	0.33260220918054817
0.5866946175778789	0.1609496503784988	0.20975227408675565
0.35348492779898627	0.971936363130667	0.44816095392471283
0.34835949095272684	1.0	0.3703178062750266
0.33469155275148965	0.6299069803798952	0.44497772219182363
0.5118010821953105	0.981912710357094	0.3900359189493022
0.3860437202196923	1.0	0.3502046675849225
0.37594758231732606	0.9206467397085416	0.31296315994752333
0.39255126466492524	0.7858564272480418	0.32243444480414374
0.45524677433907784	0.6607018303388893	0.22823523749939842
0.48697209857778745	0.7248433998046089	0.2095281880351704
0.35963602059667465	0.516420556504443	0.41424340042808033
0.35848749745883307	0.5320229828959336	0.43066308760565253
0.35333775491149333	0.9609985822770596	0.4526887606855603
0.3658138165517503	0.4902610010832465	0.4769759028757128
0.5686952422111342	0.572074025456506	0.23246940497960333
0.3755754505286048	1.0	0.32722402718186555
0.6107916338171868	0.784609861791328	0.34058798619220554
0.31050728932084865	0.694020058112288	0.31605586278001685
0.3895649375465133	0.4873057561829722	0.4518931932589188
0.360089032461393	0.5176419779745195	0.41001943424746273
